contig_id	count	cpm	tpm	fpkm	length
k127_11474	6	16.47	73.53	201.78	531
k127_1562	14	38.42	74.55	204.59	1222
k127_5598	4	10.98	49.58	136.06	525
k127_11217	28	76.84	242.61	665.80	751
k127_4623	360	987.95	525.24	1441.42	4460
k127_8656	4	10.98	50.15	137.63	519
k127_866	388	1064.79	1685.43	4625.35	1498
k127_8867	37	101.54	143.65	394.23	1676
k127_3681	4	10.98	42.12	115.58	618
k127_2977	2	5.49	22.21	60.95	586
k127_4152	2	5.49	22.83	62.66	570
k127_612	10	27.44	112.00	307.36	581
k127_10530	11	30.19	121.94	334.64	587
k127_6292	6	16.47	64.00	175.65	610
k127_1800	2	5.49	25.72	70.58	506
k127_11220	13	35.68	102.29	280.71	827
k127_11479	6	16.47	59.52	163.33	656
k127_11690	202	554.35	2503.71	6870.94	525
k127_10786	12	32.93	124.94	342.87	625
k127_4865	8	21.95	59.16	162.34	880
k127_9826	8	21.95	65.23	179.02	798
k127_2282	38	104.28	230.02	631.25	1075
k127_5830	6997	19201.90	35131.67	96412.00	1296
k127_6985	7	19.21	73.00	200.33	624
k127_2513	9	24.70	79.68	218.67	735
k127_9593	6	16.47	67.43	185.05	579
k127_7247	4	10.98	35.17	96.53	740
k127_3459	8	21.95	67.34	184.81	773
k127_11481	611	1676.77	6528.54	17916.29	609
k127_7939	6	16.47	73.53	201.78	531
k127_3923	4	10.98	48.29	132.52	539
k127_4404	2	5.49	25.42	69.76	512
k127_11695	8	21.95	61.97	170.07	840
k127_4630	10	27.44	107.56	295.17	605
k127_5832	8	21.95	77.01	211.33	676
k127_6988	3	8.23	34.43	94.48	567
k127_1571	420	1152.61	4854.37	13321.87	563
k127_3214	8	21.95	90.06	247.16	578
k127_6298	6	16.47	57.00	156.42	685
k127_8425	41	112.52	121.10	332.35	2203
k127_11487	2	5.49	23.66	64.94	550
k127_3464	2	5.49	24.98	68.55	521
k127_6070	759	2082.93	9163.15	25146.48	539
k127_1354	13	35.68	123.13	337.92	687
k127_2987	88	241.50	524.87	1440.40	1091
k127_3696	16	43.91	168.47	462.33	618
k127_5335	10	27.44	113.17	310.57	575
k127_4164	16	43.91	142.43	390.87	731
k127_6993	4	10.98	35.08	96.27	742
k127_7253	16	43.91	142.04	389.80	733
k127_6764	6	16.47	56.02	153.72	697
k127_1104	6	16.47	76.11	208.86	513
k127_6302	2	5.49	23.92	65.65	544
k127_8886	2	5.49	25.08	68.82	519
k127_9841	6	16.47	66.40	182.22	588
k127_1105	19	52.14	219.60	602.66	563
k127_4639	2	5.49	25.87	71.00	503
k127_169	2	5.49	23.58	64.70	552
k127_4413	6	16.47	56.83	155.96	687
k127_2527	35	96.05	137.28	376.74	1659
k127_7256	24	65.86	215.41	591.15	725
