contig_id	count	cpm	tpm	fpkm	length
k127_10334	13	66.54	148.34	759.28	1200
k127_9221	2	10.24	50.25	257.20	545
k127_585	27	138.20	650.90	3331.60	568
k127_9454	23	117.72	370.08	1894.24	851
k127_8141	4	20.47	103.34	528.96	530
k127_5246	2	10.24	51.77	264.98	529
k127_3269	14	71.66	282.75	1447.23	678
k127_6583	98	501.61	1820.79	9319.58	737
k127_8576	17	87.01	439.21	2248.08	530
k127_3476	17	87.01	204.55	1046.99	1138
k127_10338	2	10.24	54.34	278.12	504
k127_4813	50	255.92	334.63	1712.78	2046
k127_5904	289	1479.23	823.24	4213.68	4807
k127_7268	6	30.71	116.70	597.33	704
k127_3272	9	46.07	193.47	990.24	637
k127_1251	2	10.24	50.34	257.67	544
k127_2404	19	97.25	458.04	2344.46	568
k127_8579	4	20.47	93.47	478.41	586
k127_8346	2	10.24	50.07	256.26	547
k127_2405	2	10.24	52.46	268.53	522
k127_134	4	20.47	102.00	522.06	537
k127_589	19	97.25	244.75	1252.73	1063
k127_1717	7	35.83	140.75	720.43	681
k127_3023	24	122.84	560.81	2870.46	586
k127_4819	3	15.36	70.95	363.15	579
k127_6161	4	20.47	100.50	514.40	545
k127_6379	9	46.07	227.80	1165.96	541
k127_9687	2	10.24	54.77	280.35	500
k127_4152	16	81.90	238.14	1218.91	920
k127_3680	27	138.20	675.89	3459.51	547
k127_5474	8	40.95	181.97	931.39	602
k127_9897	53	271.28	1255.59	6426.67	578
k127_2619	134	685.87	521.86	2671.12	3516
k127_7478	2	10.24	54.02	276.48	507
k127_11008	6	30.71	113.79	582.44	722
k127_6589	44	225.21	1200.19	6143.09	502
k127_9464	4	20.47	91.44	468.03	599
k127_2856	6	30.71	110.87	567.51	741
k127_7020	5	25.59	105.01	537.48	652
k127_8357	4	20.47	100.32	513.46	546
k127_7280	5	25.59	93.92	480.71	729
k127_2417	16	81.90	217.78	1114.70	1006
k127_4618	3	15.36	81.67	418.01	503
k127_7713	7	35.83	176.20	901.86	544
k127_11014	2	10.24	48.73	249.42	562
k127_7282	4	20.47	103.74	530.96	528
k127_1729	2	10.24	48.90	250.31	560
k127_4364	41	209.86	1094.38	5601.50	513
k127_2865	10	51.18	227.84	1166.17	601
k127_1262	7	35.83	134.62	689.06	712
k127_820	8	40.95	218.65	1119.15	501
k127_602	3	15.36	65.62	335.88	626
k127_1733	4	20.47	89.21	456.59	614
k127_7930	45	230.33	1205.85	6172.05	511
k127_6174	2257	11552.32	61077.49	312621.54	506
k127_3686	32	163.79	251.83	1288.96	1740
k127_4832	2	10.24	49.97	255.79	548
k127_1264	3	15.36	58.27	298.24	705
k127_8363	8340	42687.80	51838.42	265331.86	2203
k127_7718	2	10.24	53.91	275.93	508
k127_5743	6	30.71	154.72	791.94	531
k127_9052	1188	6080.71	19388.97	99241.27	839
k127_6602	4	20.47	74.32	380.39	737
k127_8162	125	639.81	799.08	4090.05	2142
k127_608	43	220.09	1032.98	5287.27	570
k127_2637	2	10.24	49.43	253.02	554
k127_11021	10	51.18	152.65	781.35	897
k127_3044	791	4048.69	12169.89	62290.86	890
k127_7043	3	15.36	67.23	344.13	611
k127_4632	7	35.83	96.62	494.57	992
k127_3045	2	10.24	51.38	262.99	533
k127_7296	12	61.42	316.60	1620.51	519
k127_10794	4	20.47	80.31	411.07	682
k127_4170	18	92.13	139.88	715.99	1762
k127_4376	4	20.47	80.78	413.49	678
k127_8370	4	20.47	98.51	504.22	556
k127_9929	19	97.25	487.21	2493.73	534
k127_4846	70	358.29	1805.11	9239.35	531
k127_1050	36	184.26	878.70	4497.57	561
k127_7503	941	4816.45	20452.63	104685.59	630
k127_3949	4	20.47	99.77	510.65	549
k127_5277	92	470.90	690.28	3533.16	1825
k127_3500	9	46.07	202.69	1037.47	608
k127_7052	3	15.36	77.95	398.98	527
k127_9066	5	25.59	127.97	655.02	535
k127_2644	2	10.24	51.19	262.01	535
k127_5762	2	10.24	50.71	259.58	540
k127_5282	4	20.47	103.93	531.97	527
k127_7055	2	10.24	53.18	272.18	515
k127_6620	2357	12064.16	21836.62	111769.42	1478
k127_5068	16	81.90	180.62	924.48	1213
k127_11036	10	51.18	173.99	890.56	787
k127_4179	21	107.49	488.21	2498.86	589
k127_3957	14	71.66	200.32	1025.31	957
k127_7057	6	30.71	92.21	471.97	891
k127_11038	2	10.24	49.97	255.79	548
k127_2185	5	25.59	78.61	402.34	871
k127_1504	2	10.24	48.99	250.76	559
k127_7059	5	25.59	104.53	535.02	655
k127_5286	8	40.95	131.35	672.30	834
k127_4389	678	3470.30	16972.37	86872.08	547
k127_5072	10	51.18	172.46	882.71	794
k127_850	23	117.72	610.35	3124.04	516
k127_5505	4	20.47	89.79	459.59	610
k127_851	37	189.38	945.23	4838.10	536
k127_1763	6	30.71	148.84	761.82	552
k127_4860	2	10.24	52.16	267.00	525
k127_11041	23	117.72	602.18	3082.22	523
k127_4187	4	20.47	82.24	420.94	666
k127_5507	89	455.54	1949.89	9980.40	625
k127_7745	2	10.24	48.21	246.79	568
k127_11042	6	30.71	157.09	804.06	523
k127_4189	6	30.71	117.03	599.03	702
k127_7063	5	25.59	109.54	560.70	625
k127_8191	2	10.24	51.57	263.98	531
k127_10806	12	61.42	161.73	827.80	1016
k127_6634	4	20.47	87.50	447.84	626
k127_10807	8	40.95	200.26	1025.04	547
k127_4191	8	40.95	168.53	862.61	650
k127_1940	14	71.66	292.68	1498.04	655
k127_6835	3776	19327.23	24739.21	126626.19	2090
k127_3968	64	327.58	623.74	3192.58	1405
k127_2198	14	71.66	375.89	1923.96	510
k127_5958	4	20.47	103.74	530.96	528
k127_6427	8	40.95	156.27	799.85	701
k127_7523	9	46.07	139.41	713.56	884
k127_9269	6	30.71	102.44	524.34	802
k127_3521	438	2241.88	7839.94	40128.28	765
k127_7315	5	25.59	134.51	688.48	509
k127_4657	24	122.84	219.38	1122.89	1498
k127_3715	7169	36694.10	50522.63	258597.09	1943
k127_7757	2	10.24	53.28	272.71	514
k127_6637	2	10.24	53.91	275.93	508
k127_10614	5	25.59	134.77	689.83	508
k127_8195	10	51.18	226.71	1160.38	604
k127_4660	4	20.47	103.93	531.97	527
k127_9725	332	1699.32	1052.34	5386.32	4320
k127_10175	94	481.13	2043.09	10457.43	630
k127_4198	9	46.07	149.74	766.44	823
k127_9087	44	225.21	1091.47	5586.65	552
k127_6642	2	10.24	49.88	255.33	549
k127_3719	12	61.42	180.57	924.22	910
k127_10618	40	204.74	395.47	2024.18	1385
k127_4413	38	194.50	620.93	3178.17	838
k127_8635	2	10.24	50.34	257.67	544
k127_3078	13	66.54	229.69	1175.65	775
k127_5095	2	10.24	54.66	279.79	501
k127_5971	8	40.95	157.39	805.60	696
k127_643	494	2528.51	4350.07	22265.60	1555
k127_2207	3	15.36	67.79	346.97	606
k127_6651	4	20.47	107.82	551.87	508
k127_1526	2	10.24	50.81	260.06	539
k127_1954	2	10.24	52.56	269.05	521
k127_7084	92	470.90	958.72	4907.16	1314
k127_3540	8	40.95	149.65	765.98	732
k127_3086	2	10.24	48.82	249.86	561
k127_4424	48	245.69	1186.40	6072.53	554
k127_9736	4	20.47	102.76	525.98	533
k127_219	9	46.07	169.75	868.85	726
k127_7542	3	15.36	67.90	347.54	605
k127_8853	6	30.71	90.78	464.67	905
k127_3987	6	30.71	98.63	504.83	833
k127_9526	4	20.47	94.43	483.36	580
k127_10828	4	20.47	95.92	490.98	571
k127_3545	11	56.30	194.86	997.36	773
k127_10632	18	92.13	338.56	1732.92	728
k127_8414	2	10.24	48.56	248.54	564
k127_9533	2	10.24	50.43	258.15	543
k127_4426	103	527.20	745.05	3813.51	1893
k127_11068	5	25.59	110.96	567.97	617
k127_1970	63	322.46	1545.99	7913.06	558
k127_1091	27	138.20	261.10	1336.41	1416
k127_11069	4	20.47	73.52	376.31	745
k127_1092	2	10.24	48.73	249.42	562
k127_1540	2	10.24	53.91	275.93	508
