contig_id	count	cpm	tpm	fpkm	length
k127_6508	41	275.23	1118.56	7508.95	520
k127_9720	34	228.24	867.53	5823.75	556
k127_6301	4	26.85	100.26	673.04	566
k127_4745	2	13.43	50.04	335.93	567
k127_7121	4	26.85	92.27	619.42	615
k127_155	8	53.70	199.81	1341.35	568
k127_6118	4	26.85	104.31	700.26	544
k127_8499	6	40.28	140.69	944.48	605
k127_4919	330	2215.30	6905.01	46353.57	678
k127_728	16	107.41	290.26	1948.55	782
k127_5937	2	13.43	54.88	368.42	517
k127_2737	174	1168.07	4927.10	33075.81	501
k127_4749	29	194.68	324.97	2181.54	1266
k127_7723	100	671.30	2262.63	15189.08	627
k127_7308	8	53.70	189.47	1271.93	599
k127_3731	44	295.37	1238.52	8314.21	504
k127_4343	1175	7887.81	14444.83	96968.57	1154
k127_7729	4	26.85	107.47	721.48	528
k127_3141	2	13.43	49.78	334.16	570
k127_9492	32395	217468.65	32808.18	220242.33	14008
k127_6522	2	13.43	56.63	380.18	501
k127_3738	1457	9780.89	27413.75	184029.37	754
k127_8909	12	80.56	311.22	2089.26	547
k127_6723	336	2255.58	8619.74	57864.62	553
k127_9122	4	26.85	104.12	698.98	545
k127_2751	3416	22931.72	41104.02	275932.59	1179
k127_7323	4	26.85	90.79	609.51	625
k127_5145	2	13.43	50.49	338.92	562
k127_7738	3	20.14	82.00	550.49	519
k127_745	4	26.85	87.98	590.61	645
k127_2544	28	187.96	476.86	3201.19	833
k127_1528	4	26.85	100.61	675.43	564
k127_6136	4	26.85	106.67	716.06	532
k127_2153	786	5276.44	14828.08	99541.38	752
k127_168	9	60.42	196.13	1316.62	651
k127_2154	2	13.43	55.63	373.47	510
k127_1142	3	20.14	64.58	433.55	659
k127_1533	6	40.28	139.31	935.21	611
k127_2953	11	73.84	256.25	1720.18	609
k127_5152	4	26.85	100.61	675.43	564
k127_7140	20	134.26	170.10	1141.91	1668
k127_9503	15	100.70	228.82	1536.06	930
k127_6535	119	798.85	1394.07	9358.40	1211
k127_5335	10	67.13	161.76	1085.92	877
k127_4767	4	26.85	101.70	682.69	558
k127_6537	2	13.43	56.75	380.94	500
k127_5962	8	53.70	170.41	1143.97	666
k127_6146	13	87.27	270.82	1818.01	681
k127_4943	14	93.98	307.45	2063.93	646
k127_9904	4	26.85	103.36	693.88	549
k127_1746	126	845.84	2640.35	17724.78	677
k127_7151	4	26.85	91.53	614.42	620
k127_5338	5	33.57	128.50	862.64	552
k127_7342	4	26.85	102.06	685.15	556
k127_1537	75	503.48	1903.40	12777.57	559
k127_387	6	40.28	118.88	798.06	716
k127_6942	2	13.43	54.67	367.00	519
k127_988	6	40.28	127.43	855.41	668
k127_3562	14	93.98	204.55	1373.12	971
k127_7537	11	73.84	199.30	1337.92	783
k127_184	19	127.55	415.33	2788.10	649
k127_8938	1731	11620.26	22633.29	151937.95	1085
k127_6160	2	13.43	53.64	360.06	529
k127_5345	2	13.43	54.77	367.70	518
k127_8136	8	53.70	125.13	840.00	907
k127_996	55	369.22	1423.84	9558.31	548
k127_7162	2	13.43	56.52	379.42	502
k127_2170	951	6384.09	25600.60	171857.64	527
k127_5350	2	13.43	51.03	342.57	556
k127_5569	7	46.99	152.31	1022.47	652
k127_9521	2	13.43	55.63	373.47	510
k127_4957	378	2537.53	8498.51	57050.75	631
k127_5352	2	13.43	52.35	351.42	542
k127_1757	2	13.43	54.04	362.80	525
k127_5571	335	2248.87	8594.09	57692.40	553
k127_8544	523	3510.92	11986.47	80465.55	619
k127_6340	8	53.70	124.58	836.32	911
k127_5354	4	26.85	94.42	633.85	601
k127_4960	3	20.14	80.76	542.14	527
k127_8954	2	13.43	54.25	364.19	523
k127_1759	4	26.85	89.36	599.91	635
k127_8955	7	46.99	166.06	1114.80	598
k127_1558	72	483.34	2042.88	13713.91	500
k127_9536	384	2577.80	9523.91	63934.33	572
k127_1765	659	4423.89	16784.58	112675.41	557
k127_9538	4	26.85	98.18	659.07	578
k127_5768	6413	43050.67	32262.08	216576.37	2820
k127_2391	25	167.83	705.10	4733.38	503
k127_8760	6	40.28	148.29	995.49	574
k127_2584	2	13.43	50.04	335.93	567
k127_8163	8	53.70	215.36	1445.70	527
k127_8761	8	53.70	142.58	957.14	796
k127_6571	2	13.43	48.67	326.71	583
k127_792	661	4437.31	9768.11	65573.62	960
k127_3379	14	93.98	330.47	2218.46	601
k127_9557	12	80.56	337.11	2263.02	505
k127_1989	4	26.85	101.33	680.25	560
k127_9950	4	26.85	110.62	742.58	513
k127_1196	128	859.27	2690.21	18059.48	675
k127_9953	16	107.41	418.79	2811.38	542
k127_9955	2	13.43	51.59	346.31	550
