contig_id	count	cpm	tpm	fpkm	length
k127_137465	4	30.46	45.23	344.45	627
k127_70515	13	99.00	60.75	462.69	1517
k127_28218	2	15.23	25.05	190.79	566
k127_155080	6	45.69	71.37	543.55	596
k127_102227	6	45.69	68.50	521.67	621
k127_126903	5	38.08	65.52	499.00	541
k127_172697	2	15.23	25.18	191.80	563
k127_38801	9	68.54	113.53	864.65	562
k127_81082	8	60.93	93.44	711.60	607
k127_74037	8	60.93	78.12	594.96	726
k127_42328	3	22.85	40.51	308.53	525
k127_140991	4	30.46	53.21	405.20	533
k127_66984	4	30.46	50.37	383.60	563
k127_59942	2	15.23	26.70	203.36	531
k127_116324	4	30.46	43.10	328.22	658
k127_126906	5	38.08	59.28	451.44	598
k127_98694	9	68.54	51.62	393.15	1236
k127_112806	4	30.46	56.49	430.22	502
k127_91653	4	30.46	35.23	268.28	805
k127_14121	2	15.23	28.30	215.54	501
k127_144523	15	114.24	187.55	1428.37	567
k127_66988	2	15.23	25.37	193.17	559
k127_140994	22	167.55	202.03	1538.64	772
k127_49372	4	30.46	47.58	362.36	596
k127_126907	6	45.69	71.73	546.30	593
k127_98695	6	45.69	67.09	510.97	634
k127_95188	14	106.62	190.14	1448.07	522
k127_42333	33	251.32	374.93	2855.36	624
k127_109291	3	22.85	41.14	313.30	517
k127_63474	5	38.08	41.85	318.73	847
k127_10612	2	15.23	25.59	194.92	554
k127_70525	4	30.46	54.02	411.37	525
k127_21185	5	38.08	57.64	438.96	615
k127_77576	6	45.69	65.14	496.10	653
k127_81089	2	15.23	26.96	205.29	526
k127_112808	25	190.39	206.57	1573.20	858
k127_28227	4	30.46	38.01	289.50	746
k127_31768	8	60.93	91.63	697.80	619
k127_77577	4	30.46	42.07	320.43	674
k127_144528	4	30.46	51.84	394.83	547
k127_31769	4	30.46	47.50	361.76	597
k127_105755	7	53.31	79.28	603.75	626
k127_137474	12	91.39	87.71	667.95	970
k127_59949	7	53.31	69.80	531.57	711
k127_17672	2	15.23	26.21	199.60	541
k127_116332	6	45.69	84.57	644.04	503
k127_81092	2	15.23	27.91	212.57	508
k127_7089	8	60.93	62.05	472.58	914
k127_130433	2	15.23	27.01	205.69	525
k127_38808	57	434.10	158.78	1209.26	2545
k127_42338	2	15.23	27.97	212.99	507
k127_59952	2	15.23	27.97	212.99	507
k127_172710	5	38.08	47.77	363.83	742
k127_35286	2	15.23	27.06	206.08	524
k127_74051	2	15.23	25.27	192.49	561
k127_10618	4	30.46	49.75	378.89	570
k127_123390	4	30.46	54.02	411.37	525
k127_137476	14	106.62	65.64	499.93	1512
k127_3568	4	30.46	48.48	369.18	585
k127_130438	3	22.85	36.54	278.31	582
k127_56431	5	38.08	59.68	454.48	594
k127_102242	3	22.85	42.20	321.38	504
k127_123391	4	30.46	40.28	306.77	704
k127_162144	2	15.23	26.45	201.46	536
k127_17676	2	15.23	25.32	192.83	560
k127_49381	6	45.69	72.22	550.01	589
k127_63487	2	15.23	24.96	190.11	568
k127_116333	44	335.09	104.82	798.27	2976
k127_35292	5	38.08	63.87	486.42	555
k127_158624	9	68.54	90.63	690.24	704
k127_130441	4	30.46	54.22	412.94	523
k127_155099	13	99.00	54.79	417.30	1682
k127_88150	4	30.46	37.66	286.81	753
k127_116334	2	15.23	27.86	212.15	509
k127_56435	3	22.85	42.20	321.38	504
k127_119868	13	99.00	144.91	1103.62	636
k127_49383	2	15.23	27.48	209.27	516
k127_123394	6	45.69	53.84	410.07	790
k127_70539	5	38.08	49.03	373.39	723
k127_137482	4	30.46	51.00	388.43	556
k127_162149	8	60.93	83.16	633.34	682
k127_155102	2	15.23	27.97	212.99	507
k127_7095	16	121.85	84.40	642.77	1344
k127_88153	3	22.85	37.05	282.19	574
k127_123396	4	30.46	53.91	410.59	526
k127_98708	2	15.23	25.01	190.45	567
k127_38813	2	15.23	28.36	215.97	500
k127_3572	7	53.31	63.46	483.31	782
k127_148050	63	479.79	108.41	825.61	4120
k127_52923	5	38.08	59.58	453.72	595
k127_49385	3	22.85	35.15	267.73	605
k127_112823	7	53.31	84.26	641.67	589
k127_151583	8	60.93	72.99	555.91	777
k127_21201	4	30.46	42.45	323.31	668
k127_3573	8	60.93	105.23	801.37	539
k127_119870	4	30.46	55.82	425.14	508
k127_133967	6	45.69	44.45	338.51	957
k127_67006	4	30.46	40.63	309.41	698
k127_109307	3	22.85	40.59	309.12	524
k127_42353	7	53.31	58.94	448.87	842
k127_151584	2	15.23	24.45	186.18	580
k127_112825	4	30.46	44.45	338.51	638
k127_130447	13	99.00	62.02	472.34	1486
k127_88158	3	22.85	39.24	298.85	542
k127_123400	2	15.23	27.53	209.68	515
k127_10631	2	15.23	25.69	195.62	552
k127_155107	7	53.31	74.18	564.94	669
k127_10632	2	15.23	26.06	198.50	544
k127_123401	5	38.08	64.57	491.73	549
k127_144550	8	60.93	77.59	590.89	731
k127_84635	4	30.46	48.31	367.92	587
k127_151586	2	15.23	25.23	192.14	562
k127_155108	2	15.23	26.65	202.98	532
k127_81105	34	258.94	95.73	729.05	2518
k127_91682	4	30.46	43.49	331.24	652
k127_49393	5	38.08	69.37	528.30	511
k127_56444	40	304.63	167.80	1277.93	1690
k127_116343	5	38.08	51.30	390.68	691
k127_112829	6	45.69	70.78	539.02	601
k127_74070	6	45.69	63.49	483.51	670
k127_162163	2	15.23	28.13	214.26	504
k127_17693	41	312.25	567.72	4323.60	512
k127_91684	4	30.46	48.89	372.36	580
k127_45885	14	106.62	194.23	1479.24	511
k127_77598	4	30.46	40.17	305.91	706
k127_95221	4	30.46	44.66	340.11	635
k127_10638	4	30.46	54.12	412.16	524
k127_84638	2	15.23	27.97	212.99	507
k127_98716	2	15.23	25.23	192.14	562
k127_56446	8	60.93	57.82	440.30	981
k127_169204	5	38.08	67.52	514.21	525
k127_109318	8	60.93	97.62	743.44	581
k127_151593	4	30.46	54.33	413.73	522
k127_155113	8	60.93	92.22	702.34	615
