contig_id	count	cpm	tpm	fpkm	length
k127_17664	2	106.06	214.30	11364.67	538
k127_11375	2	106.06	202.98	10764.42	568
k127_19429	5	265.15	526.94	27944.20	547
k127_38274	5	265.15	497.82	26399.79	579
k127_44526	2	106.06	230.13	12203.97	501
k127_8714	60	3181.84	1862.61	98775.30	1857
k127_31966	2	106.06	226.51	12012.16	509
k127_15883	2	106.06	223.44	11849.21	516
k127_16749	2	106.06	208.87	11076.43	552
k127_9614	2	106.06	221.30	11735.49	521
k127_40974	2	106.06	217.13	11514.48	531
k127_10505	6	318.18	682.22	36178.65	507
k127_27531	2	106.06	213.51	11322.58	540
k127_22999	2	106.06	208.11	11036.45	554
k127_42744	2	106.06	208.49	11056.40	553
k127_4207	2	106.06	213.51	11322.58	540
k127_3347	2	106.06	220.03	11668.30	524
k127_20330	7	371.21	440.06	23336.61	917
k127_9615	9	477.28	446.11	23657.66	1163
k127_1556	3	159.09	313.87	16644.80	551
k127_19435	3	159.09	233.08	12360.22	742
k127_40976	5	265.15	513.79	27246.84	561
k127_36469	2	106.06	215.10	11407.07	536
k127_31105	2	106.06	215.51	11428.39	535
k127_631	4	212.12	445.16	23606.92	518
k127_40977	2	106.06	209.63	11116.71	550
k127_40109	2	106.06	229.67	12179.66	502
k127_38280	2	106.06	203.70	10802.46	566
k127_15891	2	106.06	215.10	11407.07	536
k127_14969	3	159.09	245.31	13008.92	705
k127_41851	2	106.06	207.74	11016.56	555
k127_31107	6	318.18	565.17	29971.52	612
k127_5107	5	265.15	430.85	22848.25	669
k127_9620	2	106.06	203.34	10783.41	567
k127_7802	2	106.06	221.72	11758.06	520
k127_28416	2	106.06	224.31	11895.31	514
k127_25751	4	212.12	366.02	19410.13	630
k127_11385	5	265.15	384.32	20380.64	750
k127_30225	2	106.06	219.61	11646.08	525
k127_17679	4	212.12	408.85	21681.53	564
k127_2464	6	318.18	463.03	24554.98	747
k127_4213	4	212.12	319.82	16960.31	721
k127_43666	3	159.09	323.86	17174.69	534
k127_23004	2	106.06	219.61	11646.08	525
k127_21239	3	159.09	239.87	12720.23	721
k127_7807	2	106.06	208.49	11056.40	553
k127_640	4	212.12	420.79	22314.57	548
k127_16755	8	424.25	452.14	23977.22	1020
k127_24868	2	106.06	215.51	11428.39	535
k127_38286	4	212.12	426.23	22603.29	541
k127_20338	5	265.15	371.92	19723.20	775
k127_25754	9	477.28	422.50	22405.42	1228
k127_13175	2	106.06	219.61	11646.08	525
k127_642	2	106.06	227.41	12059.55	507
k127_40119	5	265.15	525.98	27893.21	548
k127_14975	2	106.06	226.07	11988.61	510
k127_38289	2	106.06	215.10	11407.07	536
k127_9630	2	106.06	223.44	11849.21	516
k127_34735	2	106.06	227.86	12083.38	506
k127_27547	3	159.09	311.61	16524.84	555
k127_13181	2	106.06	222.58	11803.46	518
k127_3362	2	106.06	225.19	11941.78	512
k127_29332	3	159.09	262.03	13895.89	660
k127_645	6	318.18	647.73	34349.39	534
k127_3363	2	106.06	211.16	11198.15	546
k127_22168	2	106.06	224.75	11918.50	513
k127_40123	2	106.06	221.72	11758.06	520
k127_31985	4	212.12	328.01	17394.57	703
k127_35615	6	318.18	364.86	19348.71	948
k127_24871	2	106.06	212.33	11260.02	543
k127_25762	9	477.28	645.31	34221.22	804
k127_31118	2	106.06	208.49	11056.40	553
k127_20344	2	106.06	226.51	12012.16	509
k127_19454	3	159.09	307.73	16319.02	562
k127_2477	2	106.06	204.42	10840.76	564
k127_17687	2	106.06	228.31	12107.31	505
k127_12252	2	106.06	226.51	12012.16	509
k127_20348	2	106.06	215.51	11428.39	535
k127_6028	4	212.12	461.18	24456.76	500
k127_17688	2	106.06	206.99	10977.00	557
k127_14979	3	159.09	278.04	14744.83	622
k127_31989	2	106.06	217.13	11514.48	531
k127_38296	2	106.06	229.67	12179.66	502
k127_5120	4	212.12	458.43	24310.90	503
k127_31122	2	106.06	210.39	11157.28	548
k127_1580	3	159.09	328.16	17402.82	527
k127_18554	9	477.28	518.31	27486.37	1001
k127_13189	2	106.06	206.25	10937.73	559
k127_22173	2	106.06	226.07	11988.61	510
k127_11401	5	265.15	558.60	29623.02	516
k127_23962	2	106.06	214.70	11385.83	537
k127_1581	3	159.09	274.08	14534.53	631
k127_27555	2	106.06	210.39	11157.28	548
k127_14984	2	106.06	211.16	11198.15	546
k127_33821	2	106.06	217.95	11558.02	529
k127_34747	2	106.06	226.07	11988.61	510
k127_39165	4	212.12	443.44	23516.12	520
k127_41866	2	106.06	221.30	11735.49	521
k127_44556	2	106.06	221.30	11735.49	521
k127_28435	2	106.06	223.87	11872.22	515
k127_16769	2	106.06	226.96	12035.81	508
k127_6034	4	212.12	290.42	15400.99	794
k127_42767	5	265.15	522.17	27691.08	552
k127_12260	2	106.06	228.76	12131.33	504
k127_32942	8	424.25	579.37	30724.58	796
k127_15916	2	106.06	226.07	11988.61	510
k127_41005	4	212.12	389.51	20656.05	592
k127_4234	6	318.18	502.01	26622.02	689
k127_27564	2	106.06	225.19	11941.78	512
k127_14086	2	106.06	213.51	11322.58	540
k127_14988	38	2015.17	1858.02	98532.34	1179
k127_3369	7	371.21	530.97	28157.46	760
k127_7830	2	106.06	230.13	12203.97	501
k127_23022	2	106.06	216.31	11471.28	533
k127_21261	9	477.28	746.52	39588.29	695
k127_31995	17	901.52	594.31	31516.45	1649
k127_22181	2	106.06	227.86	12083.38	506
k127_16773	2	106.06	225.63	11965.15	511
k127_12264	6	318.18	423.88	22478.64	816
k127_30254	2	106.06	217.13	11514.48	531
k127_41010	2	106.06	201.92	10707.87	571
k127_10535	3	159.09	320.86	17015.37	539
k127_660	4	212.12	290.78	15420.41	793
k127_39173	2	106.06	225.19	11941.78	512
k127_41875	2	106.06	226.07	11988.61	510
k127_3373	2	106.06	229.67	12179.66	502
k127_31132	2	106.06	226.07	11988.61	510
k127_8745	4	212.12	290.05	15381.61	795
k127_19471	4	212.12	361.43	19166.74	638
k127_30257	2	106.06	201.92	10707.87	571
k127_34758	12	636.37	652.61	34608.63	1060
k127_8748	2	106.06	228.31	12107.31	505
k127_43693	2	106.06	210.01	11136.96	549
k127_17700	3	159.09	282.13	14961.32	613
k127_25780	2	106.06	230.13	12203.97	501
k127_27570	8	424.25	636.99	33780.06	724
k127_38311	2	106.06	226.07	11988.61	510
k127_27571	2	106.06	226.07	11988.61	510
k127_2503	4	212.12	450.37	23883.56	512
k127_13205	2	106.06	205.88	10918.20	560
k127_19477	2	106.06	223.87	11872.22	515
k127_40147	2	106.06	226.07	11988.61	510
k127_35639	4	212.12	439.22	23292.16	525
k127_16782	2	106.06	221.72	11758.06	520
k127_7839	8	424.25	866.88	45971.36	532
k127_14094	13	689.40	670.32	35547.62	1118
k127_8756	4	212.12	330.83	17544.31	697
k127_40148	2	106.06	206.99	10977.00	557
k127_10542	2	106.06	216.31	11471.28	533
k127_23033	7	371.21	572.39	30354.14	705
k127_38315	2	106.06	200.86	10651.90	574
k127_672	2	106.06	230.59	12228.38	500
k127_39187	2	106.06	219.19	11623.94	526
k127_2508	5	265.15	314.33	16669.01	917
k127_27574	5	265.15	366.72	19447.17	786
k127_6050	2	106.06	217.13	11514.48	531
k127_32013	2	106.06	221.72	11758.06	520
k127_32962	2	106.06	224.31	11895.31	514
k127_6935	794	42106.38	5142.95	272734.14	8900
k127_27576	4	212.12	341.62	18116.12	675
k127_41030	2	106.06	225.19	11941.78	512
k127_2510	2	106.06	217.13	11514.48	531
k127_25791	4	212.12	398.95	21156.37	578
k127_10546	2	106.06	207.37	10996.75	556
k127_40154	4	212.12	299.86	15901.67	769
k127_28459	6	318.18	652.61	34608.63	530
k127_41890	2	106.06	220.45	11690.61	523
k127_25793	4	212.12	293.75	15577.56	785
k127_31148	4	212.12	297.54	15778.56	775
k127_20381	2	106.06	218.78	11601.88	527
k127_32967	4	212.12	372.52	19755.06	619
k127_28462	4	212.12	393.50	20867.55	586
k127_11424	5	265.15	503.91	26722.86	572
k127_25794	2	106.06	227.86	12083.38	506
k127_29364	2	106.06	216.72	11492.84	532
