contig_id	count	cpm	tpm	fpkm	length
k127_1804	4	17.64	132.91	586.24	541
k127_5603	2	8.82	71.34	314.64	504
k127_9411	2	8.82	69.68	307.32	516
k127_7319	12	52.93	247.95	1093.63	870
k127_8447	7	30.87	247.71	1092.56	508
k127_1990	58	255.82	592.75	2614.40	1759
k127_7320	41	180.84	1279.58	5643.79	576
k127_7121	2	8.82	66.09	291.50	544
k127_4845	4	17.64	112.18	494.78	641
k127_5214	2	8.82	71.62	315.89	502
k127_9219	8	35.29	142.81	629.90	1007
k127_98	6832	30133.55	55698.83	245667.99	2205
k127_7513	15	66.16	321.39	1417.55	839
k127_8449	13	57.34	219.64	968.75	1064
k127_4663	8	35.29	193.30	852.56	744
k127_8831	11	48.52	369.61	1630.23	535
k127_2191	4	17.64	124.19	547.76	579
k127_1036	31	136.73	381.96	1684.67	1459
k127_1628	2	8.82	65.49	288.85	549
k127_3709	15	66.16	246.25	1086.14	1095
k127_5608	3	13.23	102.53	452.21	526
k127_1037	4	17.64	120.45	531.25	597
k127_3883	8	35.29	225.77	995.77	637
k127_1629	27	119.09	464.91	2050.56	1044
k127_8079	16	70.57	455.82	2010.48	631
k127_9420	19	83.80	561.77	2477.76	608
k127_294	18	79.39	435.50	1920.85	743
k127_1432	141	621.90	743.53	3279.45	3409
k127_6566	13	57.34	264.96	1168.65	882
k127_1632	2	8.82	68.09	300.33	528
k127_3524	39	172.02	653.39	2881.87	1073
k127_6944	4	17.64	121.46	535.73	592
k127_3322	3984	17572.03	8107.16	35757.84	8834
k127_4484	4	17.64	90.33	398.43	796
k127_3888	34	149.96	1177.66	5194.23	519
k127_8275	2	8.82	67.96	299.77	529
k127_6756	2	8.82	65.37	288.32	550
k127_9424	2	8.82	71.34	314.64	504
k127_7521	14	61.75	231.96	1023.08	1085
k127_869	12	52.93	290.33	1280.57	743
k127_1245	2	8.82	63.52	280.17	566
k127_5421	28	123.50	254.47	1122.38	1978
k127_4672	4	17.64	139.08	613.45	517
k127_9039	138	608.67	4873.80	21496.64	509
k127_5225	2	8.82	71.91	317.15	500
k127_8082	17	74.98	437.20	1928.33	699
k127_4286	1698	7489.28	7852.90	34636.38	3887
k127_2200	2	8.82	69.27	305.54	519
k127_8456	4	17.64	109.78	484.20	655
k127_678	1214	5354.53	5868.12	25882.24	3719
k127_1435	23	101.44	719.06	3171.53	575
k127_6178	19	83.80	225.45	994.38	1515
k127_2009	2	8.82	66.46	293.12	541
k127_9230	53	233.76	1218.36	5373.76	782
k127_4859	2	8.82	68.88	303.79	522
k127_4860	2	8.82	70.08	309.12	513
k127_6949	5	22.05	148.08	653.12	607
k127_7695	33	145.55	407.44	1797.06	1456
k127_870	431	1900.99	2833.91	12499.37	2734
k127_1824	6	26.46	147.96	652.58	729
k127_2407	2	8.82	65.25	287.80	551
